lat,lon,ID,LTER,Spatial_level_names,Project,Notes,ppt_m,tmp_m,ppt_sd,tmp_sd,ppt_nas,tmp_nas,groupings
41.56264,-72.4353,408,HFR,site_hfr_salmon_river,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1318.833311,9.673593493,169.4335869,0.66789701,0,0,2
41.40365,-72.398,408,HFR,site_hfr_selden_neck_creek,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1328.6848,10.06633833,177.078993,0.640252446,0,0,1
41.43732,-72.7324,408,HFR,site_hfr_tri_mountain,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1320.82593,10.13807769,185.5125026,0.623514964,0,0,1
41.45926,-72.3328,410,HFR,site_hfr_burnham_brook,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1333.072863,9.78358953,180.7561298,0.638892482,0,0,1
41.44143,-72.4446,410,HFR,site_hfr_chapman_pond,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1363.647771,9.801248401,180.8645122,0.70748184,0,0,1
41.35884,-72.5869,410,HFR,site_hfr_fosters_pond,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1317.56042,10.24221273,174.8296666,0.606095798,0,0,1
41.28107,-72.7084,410,HFR,site_hfr_guilford,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1223.659708,11.0368627,173.4693243,0.567535995,0,0,1
41.44082,-72.4742,410,HFR,site_hfr_ruth_hill,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1378.820024,9.76252839,181.6433876,0.729715266,0,0,1
41.56264,-72.4353,410,HFR,site_hfr_salmon_river,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1318.833311,9.673593493,169.4335869,0.66789701,0,0,1
41.40365,-72.398,410,HFR,site_hfr_selden_neck_creek,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1328.6848,10.06633833,177.078993,0.640252446,0,0,1
41.43732,-72.7324,410,HFR,site_hfr_tri_mountain,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-04-herbs.csv),,1320.82593,10.13807769,185.5125026,0.623514964,0,0,1
34.338,-106.63,42,SEV,M_pdog,"Gunnison's Prairie Dog Relocation Project: Vegetation Cover Data from the Sevilleta National Wildife Refuge, New Mexico (2005-2013 )",,316.5037385,13.00241563,59.41239706,0.498745849,0,0,1
34.343,-106.624,42,SEV,N_pdog,"Gunnison's Prairie Dog Relocation Project: Vegetation Cover Data from the Sevilleta National Wildife Refuge, New Mexico (2005-2013 )",,318.1678015,12.95707175,59.78391181,0.500259554,0,0,1
34.338,-106.63,42,SEV,S_pdog,"Gunnison's Prairie Dog Relocation Project: Vegetation Cover Data from the Sevilleta National Wildife Refuge, New Mexico (2005-2013 )",,316.5037385,13.00241563,59.41239706,0.498745849,0,0,1
42.47,-72.22,453,HFR,site_hfr_simes_tract,Seed Bank in Hemlock Removal Experiment at Harvard Forest 2004-2010 (hf105-05-seed-rain.csv),,1196.193885,7.796089024,156.2045743,0.658338038,0,0,1
42.47,-72.22,454,HFR,site_hfr_simes_tract,Understory Vegetation in Hemlock Removal Experiment at Harvard Forest since 2003 (hf106-03-shrub.csv),,1196.193885,7.796089024,156.2045743,0.658338038,0,0,1
42.47,-72.22,455,HFR,site_hfr_simes_tract,Understory Vegetation in Hemlock Removal Experiment at Harvard Forest since 2003 (hf106-04-seedling-density.csv),,1196.193885,7.796089024,156.2045743,0.658338038,0,0,1
42.47,-72.22,456,HFR,site_hfr_simes_tract,Understory Vegetation in Hemlock Removal Experiment at Harvard Forest since 2003 (hf106-05-seedling-cover.csv),,1196.193885,7.796089024,156.2045743,0.658338038,0,0,1
42.53,-72.19,459,HFR,site_hfr_prospect_hill_tract,Ants Under Climate Change at Harvard Forest and Duke Forest since 2009 (hf113-18-hf-cham-ants.csv),,1179.04058,7.451905018,160.5667266,0.655058896,0,0,1
34.36,-106.691,46,SEV,N,"Effects of Multiple Resource Additions on Community and Ecosystem Processes: NutNet NPP Quadrat Sampling at the Sevilleta National Wildlife Refuge, New Mexico (2007-present)",,279.3992537,13.79428253,57.20840354,0.482698258,0,0,1
42.53,-72.19,463,HFR,site_hfr_prospect_hill_tract,Ants Under Climate Change at Harvard Forest and Duke Forest since 2009 (hf113-32-hf-cham-spiders.csv),,1179.04058,7.451905018,160.5667266,0.655058896,0,0,1
42.53,-72.19,465,HFR,site_hfr_simes_tract,Ant Assemblages in Hemlock Removal Experiment at Harvard Forest since 2003 (hf118-01-ants.csv),,1179.04058,7.451905018,160.5667266,0.655058896,0,0,1
34.337,-106.625,48,SEV,A_pdog_veg,"Gunnison's Prairie Dog Restoration Experiment (GPDREx): Vegetation Cover Data from the Sevilleta National Wildlife Refuge, New Mexico",,321.463668,12.90816138,60.37919844,0.502916139,0,0,1
34.333,-106.628,48,SEV,B_pdog_veg,"Gunnison's Prairie Dog Restoration Experiment (GPDREx): Vegetation Cover Data from the Sevilleta National Wildlife Refuge, New Mexico",,321.9319504,12.90337191,60.35902856,0.503581774,0,0,1
34.329,-106.632,48,SEV,C_pdog_veg,"Gunnison's Prairie Dog Restoration Experiment (GPDREx): Vegetation Cover Data from the Sevilleta National Wildlife Refuge, New Mexico",,319.9269854,12.94089167,59.83506345,0.504240796,0,0,1
34.324,-106.636,48,SEV,D_pdog_veg,"Gunnison's Prairie Dog Restoration Experiment (GPDREx): Vegetation Cover Data from the Sevilleta National Wildlife Refuge, New Mexico",,318.2552997,12.97323562,59.40768644,0.504956576,0,0,1
42.53,-72.19,483,HFR,site_hfr_simes_tract,Ants and Ecosystem Function in Hemlock Removal Experiment at Harvard Forest since 2006 (hf160-03-ants.csv),,1179.04058,7.451905018,160.5667266,0.655058896,0,0,1
34.371,-106.537,53,SEV,P,"Pinon-Juniper (Core Site) Quadrat Data for the Net Primary Production Study at the Sevilleta National Wildlife Refuge, New Mexico (2003-present )",,380.4535602,11.58342839,74.3193075,0.605588473,0,0,1
34.336,-106.722,54,SEV,BOER,"Ground Arthropod Community Survey in Grassland, Shrubland, and Woodland at the Sevilleta National Wildlife Refuge, New Mexico (1992-2004)",,281.7638053,13.91459842,57.94718427,0.490828458,0,0,1
34.336,-106.634,54,SEV,BOGR,"Ground Arthropod Community Survey in Grassland, Shrubland, and Woodland at the Sevilleta National Wildlife Refuge, New Mexico (1992-2004)",,314.5748553,13.04190206,59.01619095,0.497231057,0,0,1
34.333,-106.736,54,SEV,LATR,"Ground Arthropod Community Survey in Grassland, Shrubland, and Woodland at the Sevilleta National Wildlife Refuge, New Mexico (1992-2004)",,278.8194461,14.00037685,58.59031757,0.493589392,0,0,1
34.369,-106.533,54,SEV,PJ,"Ground Arthropod Community Survey in Grassland, Shrubland, and Woodland at the Sevilleta National Wildlife Refuge, New Mexico (1992-2004)",,378.7347014,11.63875047,73.78189623,0.594677311,0,0,4
34.51271,-83.47465,542,CWT,site_cwt_chattahoochee_national_forest,Tipularia discolor plant demography 1999-2004 (1203_1_0.csv),,1376.88483,15.06872852,250.3239394,0.512285784,0,0,1
35.060037,-83.43044,542,CWT,site_cwt_hydrologic_laboratory,Tipularia discolor plant demography 1999-2004 (1203_1_0.csv),,1826.709415,12.42806864,347.5318899,0.630460272,0,0,2
33.884774,-83.357527,542,CWT,site_cwt_whitehall_forest,Tipularia discolor plant demography 1999-2004 (1203_1_0.csv),,1204.811733,16.50267225,221.3385691,0.493104799,0,0,3
34.342,-106.623,55,SEV,EB,"Extreme Drought in Grassland Ecosystems (EDGE) Net Primary Production Quadrat Data at the Sevilleta National Wildlife Refuge, New Mexico (2012-present)",,320.6583088,12.9026303,60.15093649,0.502523934,0,0,1
34.338,-106.729,55,SEV,EG,"Extreme Drought in Grassland Ecosystems (EDGE) Net Primary Production Quadrat Data at the Sevilleta National Wildlife Refuge, New Mexico (2012-present)",,279.0381784,13.96641935,58.31710796,0.491709575,0,0,2
35.051025,-83.43417,589,CWT,site_cwt_terrestrial_gradient_118,Seed production and dispersal for Tsuga canadiensis (1008_1_0.csv),,1888.285242,12.22482137,356.0290312,0.61139429,0,0,1
35.049007,-83.434013,589,CWT,site_cwt_terrestrial_gradient_218,Seed production and dispersal for Tsuga canadiensis (1008_1_0.csv),,1895.284034,12.20209473,356.9145813,0.608858821,0,0,1
35.047616,-83.433849,589,CWT,site_cwt_terrestrial_gradient_318,Seed production and dispersal for Tsuga canadiensis (1008_1_0.csv),,1899.673782,12.18821294,357.461951,0.607234099,0,0,1
35.038205,-83.459382,589,CWT,site_cwt_terrestrial_gradient_427,Seed production and dispersal for Tsuga canadiensis (1008_1_0.csv),,2110.888433,11.38792651,391.1388753,0.556650152,0,0,1
35.0310037,-83.461895,589,CWT,site_cwt_terrestrial_gradient_527,Seed production and dispersal for Tsuga canadiensis (1008_1_0.csv),,2105.905942,11.47771988,390.7123545,0.55413259,0,0,1
34.282,-106.905,62,SEV,C_ant_cnt,"Small Mammal Exclosure Study (SMES) Ant Data from Chihuahuan Desert Grassland and Shrubland at the Sevilleta National Wildlife Refuge, New Mexico (1995-2005)",,236.3624074,14.24406684,58.54044397,0.483506805,0,0,1
34.282,-106.905,62,SEV,C_ant_cnt,"Small Mammal Exclosure Study (SMES) Vegetation Data from the Chihuahuan Desert Grassland and Shrubland at the Sevilleta National Wildlife Refuge, New Mexico (1995-2009)",,236.3624074,14.24406684,58.54044397,0.483506805,0,0,1
34.338,-106.722,62,SEV,G_ant_cnt,"Small Mammal Exclosure Study (SMES) Ant Data from Chihuahuan Desert Grassland and Shrubland at the Sevilleta National Wildlife Refuge, New Mexico (1995-2005)",,281.0508031,13.92019417,57.98306638,0.490604265,0,0,1
34.338,-106.722,62,SEV,G_ant_cnt,"Small Mammal Exclosure Study (SMES) Vegetation Data from the Chihuahuan Desert Grassland and Shrubland at the Sevilleta National Wildlife Refuge, New Mexico (1995-2009)",,281.0508031,13.92019417,57.98306638,0.490604265,0,0,1
43.962128,-71.804985,622,HBR,site_hbr_hubbard_brook,Long-term trends in abundance of Lepidoptera larvae in northern hardwood forests (leps.txt),,1440.058396,4.76461575,222.7387442,0.666855091,0,0,1
43.990567,-71.773936,622,HBR,site_hbr_moosilauke,Long-term trends in abundance of Lepidoptera larvae in northern hardwood forests (leps.txt),,1483.576635,4.468764583,227.1386232,0.674235781,0,0,1
44.004677,-71.645864,622,HBR,site_hbr_russell_pond,Long-term trends in abundance of Lepidoptera larvae in northern hardwood forests (leps.txt),,1345.7489,5.500591801,208.5018276,0.71633468,0,0,1
43.835,-71.773936,622,HBR,site_hbr_stinson_mountain,Long-term trends in abundance of Lepidoptera larvae in northern hardwood forests (leps.txt),,1297.123122,5.377089653,207.7996134,0.72146395,0,0,1
43.957001,-71.743462,625,HBR,site_hbr_bear_brook_watershed,"Gastropod abundance on W1 and west of W6, 1997-2006 (gastropods.txt)",,1388.448379,4.783811459,218.3847887,0.708302925,0,0,1
43.959356,-71.730866,625,HBR,site_hbr_watershed_1,"Gastropod abundance on W1 and west of W6, 1997-2006 (gastropods.txt)",,1340.230816,5.038031504,212.188889,0.71685448,0,0,1
32.61127,-106.852,677,JRN,site_jrn_a1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.736207,15.38059405,71.79044765,0.617022935,0,0,1
32.6185,-106.858,677,JRN,site_jrn_a2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.5123079,15.38338409,71.09782506,0.6169582,0,0,1
32.6243,-106.862,677,JRN,site_jrn_a3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.2891264,15.37958129,70.44782654,0.617236506,0,0,1
32.6302,-106.867,677,JRN,site_jrn_a4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.1432939,15.3920385,70.03433051,0.615973758,0,0,1
32.6364,-106.87,677,JRN,site_jrn_a5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.8308079,15.39149615,69.59316558,0.615013353,0,0,1
32.6658,-106.843,677,JRN,site_jrn_ar1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.9817063,15.14192212,66.73286385,0.623708703,0,0,1
32.6649,-106.841,677,JRN,site_jrn_ar2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.9828819,15.13276996,66.7654871,0.624427774,0,0,1
32.6649,-106.839,677,JRN,site_jrn_ar3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.936893,15.12116423,66.73813527,0.625181716,0,0,1
32.6117,-106.842,677,JRN,site_jrn_ar4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.1243416,15.31213874,71.28789455,0.620101989,0,0,1
32.614,-106.841,677,JRN,site_jrn_ar5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.8825607,15.29421992,71.00547076,0.620919223,0,0,1
32.6141,-106.841,677,JRN,site_jrn_ar6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.8745605,15.29372904,70.99507104,0.620941423,0,0,1
32.6004,-106.842,677,JRN,site_jrn_b1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,278.0276221,15.36774811,72.5439208,0.617708485,0,0,1
32.5959,-106.836,677,JRN,site_jrn_b2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,278.0468547,15.34894727,72.6341985,0.618695081,0,0,1
32.5929,-106.839,677,JRN,site_jrn_b2a,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,278.4574912,15.38407239,73.18190297,0.617149239,0,0,1
32.5914,-106.83,677,JRN,site_jrn_b3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,278.4062326,15.33579568,72.7200179,0.619662049,0,0,1
32.587,-106.823,677,JRN,site_jrn_b4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,279.0808866,15.32086485,72.79830008,0.620876023,0,0,1
32.5824,-106.817,677,JRN,site_jrn_b5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,279.7152555,15.3121948,72.80057344,0.621547015,0,0,1
32.6209,-106.748,677,JRN,site_jrn_g1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.5333108,15.00276098,71.13221034,0.613713181,0,0,1
32.6244,-106.755,677,JRN,site_jrn_g2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.462641,15.00357151,70.70897978,0.616031802,0,0,1
32.6287,-106.761,677,JRN,site_jrn_g3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.1759151,14.99399221,70.01546422,0.619329275,0,0,1
32.6333,-106.769,677,JRN,site_jrn_g4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.9259914,14.98553144,69.26512443,0.623626489,0,0,1
32.6375,-106.775,677,JRN,site_jrn_g5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.665439,14.9780011,68.72425564,0.626455192,0,0,1
32.6291,-106.762,677,JRN,site_jrn_g6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.1606783,14.99338064,69.92968423,0.619910056,0,0,1
32.5612,-106.796,677,JRN,site_jrn_h1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,281.648267,15.32471513,70.98202598,0.61872072,0,0,1
32.5643,-106.803,677,JRN,site_jrn_h2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,281.2671339,15.34676907,71.20440771,0.618023689,0,0,1
32.568,-106.81,677,JRN,site_jrn_h3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,280.8255156,15.36399245,71.55080114,0.617577409,0,0,1
32.6095,-106.74,677,JRN,site_jrn_i1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.8422482,15.00327616,71.38142128,0.614323495,0,0,1
32.6025,-106.74,677,JRN,site_jrn_i2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.8548298,15.02092364,71.78100966,0.615015333,0,0,1
32.5959,-106.74,677,JRN,site_jrn_i3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,278.8095496,15.03756269,72.22402805,0.615705861,0,0,1
32.5891,-106.74,677,JRN,site_jrn_i4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,279.7932004,15.05470596,72.74647407,0.616455981,0,0,1
32.589,-106.75,677,JRN,site_jrn_i5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,281.4741907,15.09056037,73.58130497,0.623456776,0,0,1
32.5961,-106.761,677,JRN,site_jrn_i6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,280.2506456,15.08704489,72.27384231,0.624279622,0,0,1
32.5968,-106.762,677,JRN,site_jrn_i7,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,280.142808,15.08635231,72.16106283,0.624451808,0,0,1
32.5737,-106.761,677,JRN,site_jrn_j1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.1926925,15.17034845,73.10273835,0.621127413,0,0,1
32.5739,-106.76,677,JRN,site_jrn_j12,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.2177228,15.16746426,73.17377857,0.621098493,0,0,1
32.5996,-106.725,677,JRN,site_jrn_j22,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.770239,14.9749913,71.12518832,0.608156598,0,0,1
32.5716,-106.747,677,JRN,site_jrn_j8,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.1510891,15.14838479,73.59187941,0.616085608,0,0,1
32.5985,-106.725,677,JRN,site_jrn_j9,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.9298053,14.97774787,71.17328756,0.607941112,0,0,1
32.6243,-106.736,677,JRN,site_jrn_k1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,274.0309315,14.95186553,70.70773853,0.613071606,0,0,1
32.6307,-106.731,677,JRN,site_jrn_k2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.8223226,14.91641093,70.1108237,0.614151293,0,0,1
32.6138,-106.732,677,JRN,site_jrn_l1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,274.8816464,14.96415339,70.88984603,0.61237534,0,0,1
32.6103,-106.723,677,JRN,site_jrn_l2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.8836361,14.94109981,70.70505994,0.609799723,0,0,1
32.6062,-106.716,677,JRN,site_jrn_l3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.3087805,14.9265656,70.5678288,0.606424827,0,0,1
32.6062,-106.716,677,JRN,site_jrn_l3a,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.3087805,14.9265656,70.5678288,0.606424827,0,0,1
32.6028,-106.708,677,JRN,site_jrn_l4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.5488595,14.90728312,70.35190459,0.602207226,0,0,1
32.4876,-106.751,677,JRN,site_jrn_m5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,286.1303348,15.70123762,71.29811846,0.586771281,0,0,1
32.4872,-106.751,677,JRN,site_jrn_m6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,286.1446347,15.70547724,71.29782933,0.586844303,0,0,1
32.6629,-106.746,677,JRN,site_jrn_mg1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.6089123,14.86793127,67.93836608,0.612401695,0,0,1
32.6657,-106.756,677,JRN,site_jrn_mg2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.8095856,14.87771887,67.5695928,0.612861394,0,0,1
32.669,-106.762,677,JRN,site_jrn_mg3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.9574005,14.88132481,67.18294775,0.615271978,0,0,1
32.6764,-106.758,677,JRN,site_jrn_mg4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.4117102,14.87227264,67.14742652,0.614289818,0,0,1
32.6764,-106.749,677,JRN,site_jrn_mg5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.4091313,14.858524,67.43462371,0.612637312,0,0,1
32.6669,-106.756,677,JRN,site_jrn_mg6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.7410303,14.87462271,67.50332072,0.612812496,0,0,1
32.6774,-106.75,677,JRN,site_jrn_mg7,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.540062,14.85925315,67.43171002,0.612437812,0,0,1
32.5421,-106.744,677,JRN,site_jrn_n1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.7826968,15.27420706,73.52201041,0.598152207,0,0,1
32.567,-106.734,677,JRN,site_jrn_n3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,280.5226387,15.1237878,72.72587689,0.603773859,0,0,1
32.5671,-106.735,677,JRN,site_jrn_n3a,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,280.6534184,15.12684908,72.7830146,0.604568428,0,0,1
32.5414,-106.743,677,JRN,site_jrn_n4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.7248473,15.27434944,73.49121444,0.597150861,0,0,1
32.5486,-106.742,677,JRN,site_jrn_n5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.3443461,15.23718341,73.33590972,0.600109676,0,0,1
32.5606,-106.737,677,JRN,site_jrn_n6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,281.2454757,15.16407455,72.95186691,0.602713211,0,0,1
32.5687,-106.67,677,JRN,site_jrn_p1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,280.9050683,14.96719128,68.48107009,0.603358044,0,0,1
32.5625,-106.673,677,JRN,site_jrn_p2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,281.6623322,14.99684723,69.02567351,0.598730268,0,0,1
32.5548,-106.674,677,JRN,site_jrn_p3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.8629314,15.0298081,69.57960751,0.594431524,0,0,1
32.5482,-106.676,677,JRN,site_jrn_p4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,283.6999083,15.06046075,70.17066195,0.590413526,0,0,1
32.5583,-106.681,677,JRN,site_jrn_p5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,281.3784997,15.02753866,69.81265485,0.593099645,0,0,1
32.6149,-106.803,677,JRN,site_jrn_pbr1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.5802772,15.10720204,69.76298279,0.633688841,0,0,1
32.6146,-106.804,677,JRN,site_jrn_pbr2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.5660826,15.11276464,69.79446932,0.633266169,0,0,1
32.6352,-106.728,677,JRN,site_jrn_psg1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.1719506,14.89371748,69.68728431,0.61535877,0,0,1
32.6373,-106.726,677,JRN,site_jrn_psg10,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.8031655,14.88132103,69.49250889,0.616149496,0,0,1
32.6374,-106.726,677,JRN,site_jrn_psg11,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.7995056,14.88104832,69.48399455,0.616171992,0,0,1
32.6378,-106.726,677,JRN,site_jrn_psg12,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.784866,14.87995751,69.45001921,0.616262039,0,0,1
32.637,-106.728,677,JRN,site_jrn_psg13,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.0984266,14.88874204,69.53283252,0.6157193,0,0,1
32.6341,-106.726,677,JRN,site_jrn_psg14,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.9202824,14.89004755,69.76927738,0.615432941,0,0,1
32.6353,-106.728,677,JRN,site_jrn_psg2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.1678659,14.89344106,69.6786355,0.615378746,0,0,1
32.6358,-106.727,677,JRN,site_jrn_psg3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.0027533,14.88873529,69.62786952,0.615645556,0,0,1
32.6359,-106.728,677,JRN,site_jrn_psg4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.1433579,14.89178259,69.62691077,0.615498734,0,0,1
32.6361,-106.727,677,JRN,site_jrn_psg5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.9911365,14.88791162,69.60203847,0.615709199,0,0,1
32.6362,-106.727,677,JRN,site_jrn_psg6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.9872642,14.88763706,69.5934443,0.615730426,0,0,1
32.6368,-106.727,677,JRN,site_jrn_psg7,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.9640305,14.88598971,69.54204934,0.615857919,0,0,1
32.6368,-106.727,677,JRN,site_jrn_psg8,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.9640305,14.88598971,69.54204934,0.615857919,0,0,1
32.6374,-106.726,677,JRN,site_jrn_psg9,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.7995056,14.88104832,69.48399455,0.616171992,0,0,1
32.5979,-106.724,677,JRN,site_jrn_r1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.8499482,14.97570018,71.14841022,0.607317565,0,0,1
32.5852,-106.716,677,JRN,site_jrn_r2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.3601602,14.97900081,71.31989507,0.598652807,0,0,1
32.5786,-106.716,677,JRN,site_jrn_r3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,277.0492837,15.00587705,71.49824671,0.595790301,0,0,1
32.572,-106.719,677,JRN,site_jrn_r4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,278.0681268,15.04746797,71.80445666,0.595020329,0,0,1
32.5799,-106.528,677,JRN,site_jrn_s1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,347.8279242,14.81815602,82.09419274,0.555877241,0,0,1
32.5804,-106.528,677,JRN,site_jrn_s2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,347.7893588,14.81665525,82.09217658,0.55568614,0,0,1
32.6776,-106.576,677,JRN,site_jrn_s3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,334.0683769,15.43292618,79.62646286,0.574711651,0,0,1
32.6776,-106.576,677,JRN,site_jrn_s4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,334.0683769,15.43292618,79.62646286,0.574711651,0,0,1
32.677,-106.573,677,JRN,site_jrn_s5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,337.6284242,15.29302649,80.17681135,0.566858431,0,0,1
32.6471,-106.761,677,JRN,site_jrn_t10,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,274.5421852,14.93923028,68.57794947,0.617021048,0,0,1
32.6665,-106.774,677,JRN,site_jrn_t11,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.0294036,14.89767843,66.86138957,0.620302761,0,0,1
32.7145,-106.799,677,JRN,site_jrn_t4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.8191963,14.97317826,66.59415687,0.60693026,0,0,1
32.7055,-106.794,677,JRN,site_jrn_t5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,272.8763894,14.94709971,66.90774206,0.609412093,0,0,1
